2011-08-23,0.7036
2011-08-24,0.6953
2011-08-25,0.4583
2011-08-26,0.2131
2011-08-27,0.3608
2011-08-28,0.4357
2011-08-29,0.4228
2011-08-30,0.3975
2011-08-31,0.2926
2011-09-01,0.3006
2011-09-02,0.3679
2011-09-03,0.3383
2011-09-04,0.2963
2011-09-05,0.1927
2011-09-06,0.0645
2011-09-07,0.1217
2011-09-08,0.0403
2011-09-09,-0.2544
2011-09-10,-0.2958
2011-09-11,-0.0548
2011-09-12,-0.0103
2011-09-13,-0.0584
2011-09-14,-0.0939
2011-09-15,-0.2225
2011-09-16,-0.2266
2011-09-17,-0.236
2011-09-18,-0.1531
2011-09-19,-0.101
2011-09-20,0.0124
2011-09-21,-0.086
2011-09-22,-0.1063
2011-09-23,-0.0896
2011-09-24,-0.1084
2011-09-25,-0.1233
2011-09-26,-0.2077
2011-09-27,-0.2003
2011-09-28,-0.2267
2011-09-29,-0.2238
2011-09-30,-0.1566
2011-10-01,-0.1753
2011-10-02,-0.179
2011-10-03,-0.1754
2011-10-04,-0.187
2011-10-05,-0.1997
2011-10-06,-0.2281
2011-10-07,-0.3105
2011-10-08,-0.3649
2011-10-09,-0.3392
2011-10-10,-0.3457
2011-10-11,-0.3554
2011-10-12,-0.3242
2011-10-13,-0.3481
2011-10-14,-0.3565
2011-10-15,-0.3843
2011-10-16,-0.4271
2011-10-17,-0.6166
2011-10-18,-0.644
2011-10-19,-0.6776
2011-10-20,-0.6507
2011-10-21,-0.6091
2011-10-22,-0.4956
2011-10-23,-0.4972
2011-10-24,-0.6167
2011-10-25,-0.5628
2011-10-26,-0.5645
2011-10-27,-0.5128
2011-10-28,-0.4876
2011-10-29,-0.412
2011-10-30,-0.4732
2011-10-31,-0.4717
2011-11-01,-0.49
2011-11-02,-0.4736
2011-11-03,-0.4888
2011-11-04,-0.498
2011-11-05,-0.526
2011-11-06,-0.5293
2011-11-07,-0.5185
2011-11-08,-0.5101
2011-11-09,-0.5043
2011-11-10,-0.5169
2011-11-11,-0.4743
2011-11-12,-0.4831
2011-11-13,-0.4912
2011-11-14,-0.6427
2011-11-15,-0.6228
2011-11-16,-0.511
2011-11-17,-0.5605
2011-11-18,-0.5866
2011-11-19,-0.5678
2011-11-20,-0.5674
2011-11-21,-0.5522
2011-11-22,-0.5432
2011-11-23,-0.5414
2011-11-24,-0.521
2011-11-25,-0.5099
2011-11-26,-0.5108
2011-11-27,-0.5099
2011-11-28,-0.4865
2011-11-29,-0.4455
2011-11-30,-0.4063
2011-12-01,-0.3838
2011-12-02,-0.3807
2011-12-03,-0.4386
2011-12-04,-0.4358
2011-12-05,-0.4244
2011-12-06,-0.3948
2011-12-07,-0.3977
2011-12-08,-0.3971
2011-12-09,-0.4046
2011-12-10,-0.3816
2011-12-11,-0.346
2011-12-12,-0.3598
2011-12-13,-0.3489
2011-12-14,-0.366
2011-12-15,-0.3563
2011-12-16,-0.3556
2011-12-17,-0.3593
2011-12-18,-0.3592
2011-12-19,-0.2901
2011-12-20,-0.2018
2011-12-21,-0.2169
2011-12-22,-0.2151
2011-12-23,-0.2088
2011-12-24,-0.2086
2011-12-25,-0.1446
2011-12-26,-0.1966
2011-12-27,-0.1764
2011-12-28,-0.153
2011-12-29,-0.1608
2011-12-30,-0.1318
2011-12-31,-0.0446
2012-01-01,0.0807
2012-01-02,0.0623
2012-01-03,-0.0126
2012-01-04,0.1425
2012-01-05,0.4161
2012-01-06,0.3679
2012-01-07,0.3903
2012-01-08,0.4535
2012-01-09,0.2694
2012-01-10,0.3233
2012-01-11,0.4013
2012-01-12,0.3699
2012-01-13,0.297
2012-01-14,0.3642
2012-01-15,0.427
2012-01-16,0.3511
2012-01-17,0.1009
2012-01-18,0.17
2012-01-19,0.261
2012-01-20,0.3027
2012-01-21,0.2297
2012-01-22,0.2574
2012-01-23,0.2734
2012-01-24,0.2501
2012-01-25,0.1448
2012-01-26,0.0466
2012-01-27,0.0338
2012-01-28,0.1164
2012-01-29,0.0557
2012-01-30,0.0823
2012-01-31,0.0917
2012-02-01,0.2144
2012-02-02,0.2193
2012-02-03,0.1848
2012-02-04,0.172
2012-02-05,0.1219
2012-02-06,0.0784
2012-02-07,0.1207
2012-02-08,0.1109
2012-02-09,0.1618
2012-02-10,0.1862
2012-02-11,0.1075
2012-02-12,0.086
2012-02-13,0.0559
2012-02-14,-0.1389
2012-02-15,-0.1715
2012-02-16,-0.1847
2012-02-17,-0.1511
2012-02-18,-0.1764
2012-02-19,-0.1468
2012-02-20,-0.1519
2012-02-21,-0.1626
2012-02-22,-0.1367
2012-02-23,0.0105
2012-02-24,0.0064
2012-02-25,-0.0549
2012-02-26,-0.0177
2012-02-27,-0.0117
2012-02-28,-0.0352
2012-02-29,-0.0226
2012-03-01,-0.011
2012-03-02,-0.0603
2012-03-03,-0.0801
2012-03-04,-0.03
2012-03-05,0.0059
2012-03-06,0.0068
2012-03-07,-0.003
2012-03-08,-0.0063
2012-03-09,-0.0215
2012-03-10,-0.0288
2012-03-11,-0.0151
2012-03-12,-0.0102
2012-03-13,0.0826
2012-03-14,0.1057
2012-03-15,0.0923
2012-03-16,0.0907
2012-03-17,0.065
2012-03-18,0.0745
2012-03-19,-0.0713
2012-03-20,-0.0324
2012-03-21,-0.0331
2012-03-22,-0.0537
2012-03-23,-0.0633
2012-03-24,-0.0718
2012-03-25,-0.0958
2012-03-26,-0.0747
2012-03-27,-0.0294
2012-03-28,-0.0347
2012-03-29,-0.0331
2012-03-30,0.0025
2012-03-31,0.0095
2012-04-01,-0.0149
2012-04-02,0.0333
2012-04-03,0.0303
2012-04-04,0.0203
2012-04-05,0.0209
2012-04-06,0.0275
2012-04-07,-0.0338
2012-04-08,-0.0158
2012-04-09,0.0022
2012-04-10,-0.0003
2012-04-11,0.0184
2012-04-12,0.0139
2012-04-13,0.0221
2012-04-14,0.0275
2012-04-15,0.0282
2012-04-16,0.0247
2012-04-17,0.0293
2012-04-18,0.069
2012-04-19,0.0699
2012-04-20,0.1296
2012-04-21,0.1073
2012-04-22,0.0835
2012-04-23,0.0627
2012-04-24,0.0567
2012-04-25,0.0663
2012-04-26,0.0545
2012-04-27,0.0541
2012-04-28,0.0212
2012-04-29,0.0037
2012-04-30,0.0179
2012-05-01,0.0299
2012-05-02,0.0476
2012-05-03,0.0649
2012-05-04,0.0559
2012-05-05,0.0482
2012-05-06,0.0489
2012-05-07,0.0543
2012-05-08,0.0428
2012-05-09,0.0475
2012-05-10,0.017
2012-05-11,0.0276
2012-05-12,0.0193
2012-05-13,0.0203
2012-05-14,0.039
2012-05-15,0.0453
2012-05-16,0.0613
2012-05-17,0.0635
2012-05-18,0.0737
2012-05-19,0.0722
2012-05-20,0.0722
2012-05-21,0.0762
2012-05-22,0.0756
2012-05-23,0.0861
2012-05-24,0.0873
2012-05-25,0.0922
2012-05-26,0.0868
2012-05-27,0.095
2012-05-28,0.0956
2012-05-29,0.0991
2012-05-30,0.0964
2012-05-31,0.1149
2012-06-01,0.1379
2012-06-02,0.1312
2012-06-03,0.1226
2012-06-04,0.1353
2012-06-05,0.1811
2012-06-06,0.1859
2012-06-07,0.2241
2012-06-08,0.2328
2012-06-09,0.2139
2012-06-10,0.1859
2012-06-11,0.221
2012-06-12,0.2589
2012-06-13,0.3086
2012-06-14,0.3231
2012-06-15,0.4768
2012-06-16,0.4517
2012-06-17,0.3807
2012-06-18,0.4114
2012-06-19,0.4627
2012-06-20,0.5192
2012-06-21,0.5111
2012-06-22,0.4782
2012-06-23,0.4442
2012-06-24,0.4162
2012-06-25,0.4069
2012-06-26,0.4384
2012-06-27,0.4894
2012-06-28,0.481
2012-06-29,0.4999
2012-06-30,0.5055
2012-07-01,0.4896
2012-07-02,0.5217
2012-07-03,0.4373
2012-07-04,0.4552
2012-07-05,0.4912
2012-07-06,0.499
2012-07-07,0.5401
2012-07-08,0.5349
2012-07-09,0.6014
2012-07-10,0.6576
2012-07-11,0.6565
2012-07-12,0.7615
2012-07-13,0.7783
2012-07-14,0.7735
2012-07-15,0.786
2012-07-16,1.0285
2012-07-17,1.0859
2012-07-18,1.1773
2012-07-19,1.1066
2012-07-20,1.0032
2012-07-21,1.0978
2012-07-22,0.9881
2012-07-23,0.9932
2012-07-24,1.003
2012-07-25,1.0561
2012-07-26,1.0808
2012-07-27,1.0815
2012-07-28,1.0637
2012-07-29,1.0324
2012-07-30,1.1276
2012-07-31,1.1872
2012-08-01,1.2522
2012-08-02,1.5202
2012-08-03,1.6132
2012-08-04,1.6036
2012-08-05,1.5602
2012-08-06,1.5699
2012-08-07,1.5839
2012-08-08,1.6089
2012-08-09,1.6103
2012-08-10,1.6997
2012-08-11,1.7183
2012-08-12,1.725
2012-08-13,1.824
2012-08-14,1.8679
2012-08-15,2.1282
2012-08-16,2.1848
2012-08-17,1.781
2012-08-18,1.6325
2012-08-19,0.593
2012-08-20,1.1792
2012-08-21,1.1558
2012-08-22,1.1161
2012-08-23,1.201
2012-08-24,1.3346
2012-08-25,1.3257
2012-08-26,1.3111
2012-08-27,1.3913
2012-08-28,1.3924
2012-08-29,1.3702
2012-08-30,1.3287
2012-08-31,1.1392
2012-09-01,1.1135
2012-09-02,1.1722
2012-09-03,1.2441
2012-09-04,1.203
2012-09-05,1.3783
2012-09-06,1.4096
2012-09-07,1.3822
2012-09-08,1.3688
2012-09-09,1.3678
2012-09-10,1.3575
2012-09-11,1.3918
2012-09-12,1.399
2012-09-13,1.4118
2012-09-14,1.5007
2012-09-15,1.4895
2012-09-16,1.5284
2012-09-17,1.5264
2012-09-18,1.6119
2012-09-19,1.6659
2012-09-20,1.6139
2012-09-21,1.5956
2012-09-22,1.5565
2012-09-23,1.5381
2012-09-24,1.5178
2012-09-25,1.5291
2012-09-26,1.5582
2012-09-27,1.5502
2012-09-28,1.5565
2012-09-29,1.5554
2012-09-30,1.5458
2012-10-01,1.5393
2012-10-02,1.6397
2012-10-03,1.6677
2012-10-04,1.634
2012-10-05,1.5995
2012-10-06,1.5303
2012-10-07,1.3632
2012-10-08,1.3211
2012-10-09,1.345
2012-10-10,1.4142
2012-10-11,1.3997
2012-10-12,1.3859
2012-10-13,1.357
2012-10-14,1.2823
2012-10-15,1.3457
2012-10-16,1.3263
2012-10-17,1.3383
2012-10-18,1.336
2012-10-19,1.2895
2012-10-20,1.2714
2012-10-21,1.2553
2012-10-22,1.2744
2012-10-23,1.263
2012-10-24,1.241
2012-10-25,1.0147
2012-10-26,0.8576
2012-10-27,0.9437
2012-10-28,1.0078
2012-10-29,0.9866
2012-10-30,1.0438
2012-10-31,1.1139
2012-11-01,0.9783
2012-11-02,0.9583
2012-11-03,0.9884
2012-11-04,1.0228
2012-11-05,1.0073
2012-11-06,1.0384
2012-11-07,1.0577
2012-11-08,1.0404
2012-11-09,1.0195
2012-11-10,1.0304
2012-11-11,1.0232
2012-11-12,1.068
2012-11-13,1.0567
2012-11-14,1.045
2012-11-15,1.0972
2012-11-16,1.2246
2012-11-17,1.2321
2012-11-18,1.2073
2012-11-19,1.2231
2012-11-20,1.2084
2012-11-21,1.2125
2012-11-22,1.3496
2012-11-23,1.3413
2012-11-24,1.3695
2012-11-25,1.3929
2012-11-26,1.3004
2012-11-27,1.2906
2012-11-28,1.3294
2012-11-29,1.3665
2012-11-30,1.3826
2012-12-01,1.38
2012-12-02,1.353
2012-12-03,1.3875
2012-12-04,1.5482
2012-12-05,1.524
2012-12-06,1.5576
2012-12-07,1.5476
2012-12-08,1.5477
2012-12-09,1.5034
2012-12-10,1.533
2012-12-11,1.5561
2012-12-12,1.5605
2012-12-13,1.5708
2012-12-14,1.5271
2012-12-15,1.5059
2012-12-16,1.4534
2012-12-17,1.4472
2012-12-18,1.431
2012-12-19,1.4895
2012-12-20,1.4903
2012-12-21,1.4511
2012-12-22,1.4475
2012-12-23,1.4182
2012-12-24,1.4411
2012-12-25,1.4233
2012-12-26,1.441
2012-12-27,1.4244
2012-12-28,1.4337
2012-12-29,1.4113
2012-12-30,1.4245
2012-12-31,1.4404
2013-01-01,1.3869
2013-01-02,1.3722
2013-01-03,1.3932
2013-01-04,1.4044
2013-01-05,1.4027
2013-01-06,1.41
2013-01-07,1.4182
2013-01-08,1.4637
2013-01-09,1.4685
2013-01-10,1.5308
2013-01-11,1.5482
2013-01-12,1.5402
2013-01-13,1.5224
2013-01-14,1.5532
2013-01-15,1.5455
2013-01-16,1.6279
2013-01-17,1.8168
2013-01-18,1.8315
2013-01-19,1.794
2013-01-20,1.8161
2013-01-21,2.0406
2013-01-22,2.1285
2013-01-23,2.1647
2013-01-24,2.0058
2013-01-25,2.1042
2013-01-26,2.1219
2013-01-27,2.168
2013-01-28,2.3515
2013-01-29,2.4725
2013-01-30,2.4856
2013-01-31,2.6162
2013-02-01,2.5509
2013-02-02,2.3602
2013-02-03,2.5408
2013-02-04,2.4902
2013-02-05,2.5131
2013-02-06,2.6034
2013-02-07,2.7651
2013-02-08,2.8665
2013-02-09,3.0249
2013-02-10,3.0277
2013-02-11,3.1122
2013-02-12,3.1696
2013-02-13,3.0579
2013-02-14,3.5258
2013-02-15,3.4405
2013-02-16,3.4248
2013-02-17,3.2986
2013-02-18,3.2575
2013-02-19,3.6688
2013-02-20,3.685
2013-02-21,3.6314
2013-02-22,3.6922
2013-02-23,3.522
2013-02-24,3.4881
2013-02-25,3.4886
2013-02-26,3.5752
2013-02-27,3.5452
2013-02-28,3.8264
2013-03-01,3.9632
2013-03-02,3.8251
2013-03-03,3.8218
2013-03-04,4.0669
2013-03-05,4.6384
2013-03-06,4.8893
2013-03-07,4.5593
2013-03-08,4.7553
2013-03-09,5.0708
2013-03-10,4.8374
2013-03-11,5.0368
2013-03-12,4.39
2013-03-13,4.6504
2013-03-14,4.5407
2013-03-15,4.4447
2013-03-16,4.3965
2013-03-17,4.3407
2013-03-18,4.7559
2013-03-19,5.6005
2013-03-20,5.9117
2013-03-21,6.4989
2013-03-22,6.13
2013-03-23,5.3548
2013-03-24,5.9729
2013-03-25,6.0206
2013-03-26,6.2448
2013-03-27,6.9714
2013-03-28,6.566
2013-03-29,6.5499
2013-03-30,6.4536
2013-03-31,6.3801
2013-04-01,6.8792
2013-04-02,7.557
2013-04-03,8.1386
2013-04-04,7.8137
2013-04-05,7.9642
2013-04-06,7.5958
2013-04-07,8.3936
2013-04-08,9.1366
2013-04-09,10.5298
2013-04-10,6.365
2013-04-11,2.3119
2013-04-12,3.7888
2013-04-13,3.0421
2013-04-14,2.5831
2013-04-15,2.1848
2013-04-16,1.5616
2013-04-17,2.7589
2013-04-18,3.4816
2013-04-19,3.908
2013-04-20,4.26
2013-04-21,3.7212
2013-04-22,4.0139
2013-04-23,4.6288
2013-04-24,4.9999
2013-04-25,4.292
2013-04-26,4.0494
2013-04-27,3.596
2013-04-28,3.8108
2013-04-29,4.1129
2013-04-30,3.8493
2013-05-01,2.8829
2013-05-02,2.4731
